Filename,x_min,y_min,x_max,y_max,img_width,img_height,filetype,img_path,x_center,y_center,width,height,object_class
nightClip4--00359,881,340,895,367,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.69375,0.36822916666666666,0.0109375,0.028125,0
nightClip4--00360,779,295,795,325,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.61484375,0.3229166666666667,0.0125,0.03125,0
nightClip4--00360,878,342,894,366,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6921875,0.36875,0.0125,0.025,0
nightClip4--00361,778,301,792,319,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.61328125,0.3229166666666667,0.0109375,0.01875,0
nightClip4--00361,878,339,892,369,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.69140625,0.36875,0.0109375,0.03125,0
nightClip4--00362,876,340,890,367,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.68984375,0.36822916666666666,0.0109375,0.028125,0
nightClip4--00362,775,298,791,322,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.61171875,0.3229166666666667,0.0125,0.025,0
nightClip4--00363,773,296,789,320,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.61015625,0.32083333333333336,0.0125,0.025,0
nightClip4--00363,874,338,888,368,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.68828125,0.36770833333333336,0.0109375,0.03125,0
nightClip4--00364,769,289,787,322,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6078125,0.3182291666666667,0.0140625,0.034375,0
nightClip4--00364,872,340,886,364,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.68671875,0.36666666666666664,0.0109375,0.025,0
nightClip4--00365,767,291,783,318,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.60546875,0.3171875,0.0125,0.028125,0
nightClip4--00365,869,334,883,367,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.684375,0.3651041666666667,0.0109375,0.034375,0
nightClip4--00366,867,334,881,367,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6828125,0.3651041666666667,0.0109375,0.034375,0
nightClip4--00366,763,290,781,320,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.603125,0.3177083333333333,0.0140625,0.03125,0
nightClip4--00367,863,336,879,366,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.68046875,0.365625,0.0125,0.03125,0
nightClip4--00367,760,291,778,318,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.60078125,0.3171875,0.0140625,0.028125,0
nightClip4--00368,757,291,775,318,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5984375,0.3171875,0.0140625,0.028125,0
nightClip4--00368,862,338,876,365,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.67890625,0.36614583333333334,0.0109375,0.028125,0
nightClip4--00369,753,290,771,317,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5953125,0.31614583333333335,0.0140625,0.028125,0
nightClip4--00369,858,337,874,364,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6765625,0.3651041666666667,0.0125,0.028125,0
nightClip4--00370,855,339,871,363,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.67421875,0.365625,0.0125,0.025,0
nightClip4--00370,751,287,767,320,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.59296875,0.31614583333333335,0.0125,0.034375,0
nightClip4--00371,745,285,766,324,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.590234375,0.3171875,0.01640625,0.040625,0
nightClip4--00371,850,332,871,371,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.672265625,0.36614583333333334,0.01640625,0.040625,0
nightClip4--00371,487,330,506,363,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.387890625,0.3609375,0.01484375,0.034375,0
nightClip4--00372,852,341,866,371,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.67109375,0.37083333333333335,0.0109375,0.03125,0
nightClip4--00372,745,294,761,321,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.58828125,0.3203125,0.0125,0.028125,0
nightClip4--00372,482,332,501,365,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.383984375,0.36302083333333335,0.01484375,0.034375,0
nightClip4--00373,483,337,493,367,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.38125,0.36666666666666664,0.0078125,0.03125,0
nightClip4--00373,741,298,759,322,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5859375,0.3229166666666667,0.0140625,0.025,0
nightClip4--00373,847,340,865,373,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.66875,0.37135416666666665,0.0140625,0.034375,0
nightClip4--00374,477,339,489,366,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.37734375,0.3671875,0.009375,0.028125,0
nightClip4--00374,737,296,755,323,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5828125,0.3223958333333333,0.0140625,0.028125,0
nightClip4--00374,845,343,861,373,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.66640625,0.3729166666666667,0.0125,0.03125,0
nightClip4--00375,472,333,486,366,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.37421875,0.3640625,0.0109375,0.034375,0
nightClip4--00375,735,296,753,320,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.58125,0.32083333333333336,0.0140625,0.025,0
nightClip4--00375,843,344,859,368,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.66484375,0.37083333333333335,0.0125,0.025,0
nightClip4--00376,466,332,482,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.3703125,0.3614583333333333,0.0125,0.03125,0
nightClip4--00376,731,292,749,316,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.578125,0.31666666666666665,0.0140625,0.025,0
nightClip4--00376,842,336,856,369,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.66328125,0.3671875,0.0109375,0.034375,0
nightClip4--00377,840,335,854,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.66171875,0.36302083333333335,0.0109375,0.028125,0
nightClip4--00377,462,328,476,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.36640625,0.3572916666666667,0.0109375,0.03125,0
nightClip4--00377,725,278,746,317,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.574609375,0.3098958333333333,0.01640625,0.040625,0
nightClip4--00378,835,330,851,363,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.65859375,0.3609375,0.0125,0.034375,0
nightClip4--00378,725,284,743,311,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5734375,0.3098958333333333,0.0140625,0.028125,0
nightClip4--00378,725,284,743,311,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5734375,0.3098958333333333,0.0140625,0.028125,0
nightClip4--00378,457,323,471,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.3625,0.3536458333333333,0.0109375,0.034375,0
nightClip4--00379,450,322,466,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.3578125,0.35260416666666666,0.0125,0.034375,0
nightClip4--00379,720,282,739,309,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.569921875,0.3078125,0.01484375,0.028125,0
nightClip4--00379,720,282,739,309,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.569921875,0.3078125,0.01484375,0.028125,0
nightClip4--00379,833,335,849,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.65703125,0.35989583333333336,0.0125,0.021875,0
nightClip4--00380,832,331,846,361,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.65546875,0.36041666666666666,0.0109375,0.03125,0
nightClip4--00380,719,284,737,308,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.56875,0.30833333333333335,0.0140625,0.025,0
nightClip4--00380,719,284,737,308,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.56875,0.30833333333333335,0.0140625,0.025,0
nightClip4--00380,445,324,461,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.35390625,0.353125,0.0125,0.03125,0
nightClip4--00381,440,324,456,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.35,0.353125,0.0125,0.03125,0
nightClip4--00381,714,284,733,308,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.565234375,0.30833333333333335,0.01484375,0.025,0
nightClip4--00381,714,284,733,308,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.565234375,0.30833333333333335,0.01484375,0.025,0
nightClip4--00381,830,329,844,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.65390625,0.35989583333333336,0.0109375,0.034375,0
nightClip4--00382,713,282,729,309,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.56328125,0.3078125,0.0125,0.028125,0
nightClip4--00382,436,325,450,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.34609375,0.3541666666666667,0.0109375,0.03125,0
nightClip4--00382,713,282,729,309,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.56328125,0.3078125,0.0125,0.028125,0
nightClip4--00382,825,333,841,360,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.65078125,0.3609375,0.0125,0.028125,0
nightClip4--00383,709,281,727,311,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5609375,0.30833333333333335,0.0140625,0.03125,0
nightClip4--00383,823,333,839,363,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.64921875,0.3625,0.0125,0.03125,0
nightClip4--00383,709,281,727,311,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5609375,0.30833333333333335,0.0140625,0.03125,0
nightClip4--00383,430,325,446,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.3421875,0.3541666666666667,0.0125,0.03125,0
nightClip4--00384,704,282,723,309,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.557421875,0.3078125,0.01484375,0.028125,0
nightClip4--00384,426,322,440,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.33828125,0.35260416666666666,0.0109375,0.034375,0
nightClip4--00384,704,282,723,309,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.557421875,0.3078125,0.01484375,0.028125,0
nightClip4--00384,822,336,836,360,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.64765625,0.3625,0.0109375,0.025,0
nightClip4--00385,419,324,435,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.33359375,0.353125,0.0125,0.03125,0
nightClip4--00385,703,283,721,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.55625,0.3072916666666667,0.0140625,0.025,0
nightClip4--00385,703,283,721,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.55625,0.3072916666666667,0.0140625,0.025,0
nightClip4--00385,820,334,834,361,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.64609375,0.3619791666666667,0.0109375,0.028125,0
nightClip4--00386,818,329,832,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.64453125,0.35989583333333336,0.0109375,0.034375,0
nightClip4--00386,414,320,430,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.3296875,0.35052083333333334,0.0125,0.034375,0
nightClip4--00386,698,280,717,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.552734375,0.30572916666666666,0.01484375,0.028125,0
nightClip4--00386,698,280,717,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.552734375,0.30572916666666666,0.01484375,0.028125,0
nightClip4--00387,410,321,424,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.32578125,0.35,0.0109375,0.03125,0
nightClip4--00387,696,277,712,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.55,0.30416666666666664,0.0125,0.03125,0
nightClip4--00387,696,277,712,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.55,0.30416666666666664,0.0125,0.03125,0
nightClip4--00387,813,331,829,361,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.64140625,0.36041666666666666,0.0125,0.03125,0
nightClip4--00388,403,319,419,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.32109375,0.3494791666666667,0.0125,0.034375,0
nightClip4--00388,693,277,711,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5484375,0.30416666666666664,0.0140625,0.03125,0
nightClip4--00388,693,277,711,307,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5484375,0.30416666666666664,0.0140625,0.03125,0
nightClip4--00388,811,332,827,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.63984375,0.35989583333333336,0.0125,0.028125,0
nightClip4--00389,398,321,414,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.3171875,0.35,0.0125,0.03125,0
nightClip4--00389,688,278,707,305,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.544921875,0.30364583333333334,0.01484375,0.028125,0
nightClip4--00389,688,278,707,305,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.544921875,0.30364583333333334,0.01484375,0.028125,0
nightClip4--00389,808,329,824,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6375,0.35989583333333336,0.0125,0.034375,0
nightClip4--00390,805,331,823,361,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6359375,0.36041666666666666,0.0140625,0.03125,0
nightClip4--00390,685,277,704,304,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.542578125,0.3026041666666667,0.01484375,0.028125,0
nightClip4--00390,685,277,704,304,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.542578125,0.3026041666666667,0.01484375,0.028125,0
nightClip4--00390,394,321,408,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.31328125,0.35,0.0109375,0.03125,0
nightClip4--00391,803,331,821,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.634375,0.35885416666666664,0.0140625,0.028125,0
nightClip4--00391,682,275,701,305,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.540234375,0.3020833333333333,0.01484375,0.03125,0
nightClip4--00391,390,322,400,349,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.30859375,0.3494791666666667,0.0078125,0.028125,0
nightClip4--00391,682,275,701,305,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.540234375,0.3020833333333333,0.01484375,0.03125,0
nightClip4--00392,387,324,394,348,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.305078125,0.35,0.00546875,0.025,0
nightClip4--00392,678,275,697,302,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.537109375,0.30052083333333335,0.01484375,0.028125,0
nightClip4--00392,678,275,697,302,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.537109375,0.30052083333333335,0.01484375,0.028125,0
nightClip4--00392,801,326,817,362,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.63203125,0.35833333333333334,0.0125,0.0375,0
nightClip4--00393,674,269,695,305,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.534765625,0.2989583333333333,0.01640625,0.0375,0
nightClip4--00393,799,329,811,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.62890625,0.3567708333333333,0.009375,0.028125,0
nightClip4--00393,674,269,695,305,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.534765625,0.2989583333333333,0.01640625,0.0375,0
nightClip4--00394,673,268,691,301,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.5328125,0.29635416666666664,0.0140625,0.034375,0
nightClip4--00394,795,326,813,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.628125,0.35520833333333335,0.0140625,0.03125,0
nightClip4--00395,668,271,687,298,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.529296875,0.29635416666666664,0.01484375,0.028125,0
nightClip4--00395,793,326,811,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6265625,0.35520833333333335,0.0140625,0.03125,0
nightClip4--00396,664,271,685,301,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.526953125,0.29791666666666666,0.01640625,0.03125,0
nightClip4--00396,791,325,809,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.625,0.35572916666666665,0.0140625,0.034375,0
nightClip4--00397,789,329,807,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6234375,0.35833333333333334,0.0140625,0.03125,0
nightClip4--00397,351,312,372,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.282421875,0.346875,0.01640625,0.04375,0
nightClip4--00397,662,270,681,303,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.524609375,0.2984375,0.01484375,0.034375,0
nightClip4--00398,343,312,366,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.276953125,0.346875,0.01796875,0.04375,0
nightClip4--00398,658,273,679,300,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.522265625,0.2984375,0.01640625,0.028125,0
nightClip4--00398,786,327,804,360,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.62109375,0.3578125,0.0140625,0.034375,0
nightClip4--00399,656,270,675,303,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.519921875,0.2984375,0.01484375,0.034375,0
nightClip4--00399,341,316,359,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2734375,0.34791666666666665,0.0140625,0.0375,0
nightClip4--00399,785,329,803,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6203125,0.35833333333333334,0.0140625,0.03125,0
nightClip4--00400,652,271,673,298,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.517578125,0.29635416666666664,0.01640625,0.028125,0
nightClip4--00400,783,329,801,359,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.61875,0.35833333333333334,0.0140625,0.03125,0
nightClip4--00400,336,316,352,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.26875,0.34791666666666665,0.0125,0.0375,0
nightClip4--00401,330,311,346,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2640625,0.34427083333333336,0.0125,0.040625,0
nightClip4--00401,650,268,669,298,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.515234375,0.2947916666666667,0.01484375,0.03125,0
nightClip4--00401,781,326,799,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6171875,0.35520833333333335,0.0140625,0.03125,0
nightClip4--00402,325,311,343,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2609375,0.34427083333333336,0.0140625,0.040625,0
nightClip4--00402,779,325,797,355,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.615625,0.3541666666666667,0.0140625,0.03125,0
nightClip4--00402,646,267,667,297,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.512890625,0.29375,0.01640625,0.03125,0
nightClip4--00403,319,309,337,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.25625,0.34375,0.0140625,0.04375,0
nightClip4--00403,644,263,665,299,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.511328125,0.29270833333333335,0.01640625,0.0375,0
nightClip4--00403,776,322,795,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.613671875,0.3541666666666667,0.01484375,0.0375,0
nightClip4--00404,313,309,332,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.251953125,0.34375,0.01484375,0.04375,0
nightClip4--00404,642,265,663,295,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.509765625,0.2916666666666667,0.01640625,0.03125,0
nightClip4--00404,776,326,794,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.61328125,0.3536458333333333,0.0140625,0.028125,0
nightClip4--00405,775,324,793,354,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6125,0.353125,0.0140625,0.03125,0
nightClip4--00405,309,309,327,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2484375,0.34375,0.0140625,0.04375,0
nightClip4--00405,639,259,660,298,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.507421875,0.29010416666666666,0.01640625,0.040625,0
nightClip4--00406,303,310,322,349,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.244140625,0.34322916666666664,0.01484375,0.040625,0
nightClip4--00406,637,262,658,295,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.505859375,0.29010416666666666,0.01640625,0.034375,0
nightClip4--00406,773,326,791,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6109375,0.3536458333333333,0.0140625,0.028125,0
nightClip4--00407,297,308,316,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.239453125,0.34270833333333334,0.01484375,0.04375,0
nightClip4--00407,633,258,656,297,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.503515625,0.2890625,0.01796875,0.040625,0
nightClip4--00407,774,326,783,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.608203125,0.3536458333333333,0.00703125,0.028125,0
nightClip4--00408,293,308,311,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2359375,0.34270833333333334,0.0140625,0.04375,0
nightClip4--00408,632,260,653,296,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.501953125,0.28958333333333336,0.01640625,0.0375,0
nightClip4--00408,771,326,789,353,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.609375,0.3536458333333333,0.0140625,0.028125,0
nightClip4--00409,630,263,651,293,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.500390625,0.28958333333333336,0.01640625,0.03125,0
nightClip4--00409,768,323,787,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.607421875,0.3536458333333333,0.01484375,0.034375,0
nightClip4--00409,287,291,305,333,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.23125,0.325,0.0140625,0.04375,0
nightClip4--00410,281,308,300,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.226953125,0.34270833333333334,0.01484375,0.04375,0
nightClip4--00410,628,259,649,295,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.498828125,0.28854166666666664,0.01640625,0.0375,0
nightClip4--00410,769,328,787,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.6078125,0.3541666666666667,0.0140625,0.025,0
nightClip4--00411,277,308,295,350,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2234375,0.34270833333333334,0.0140625,0.04375,0
nightClip4--00411,626,259,647,295,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.497265625,0.28854166666666664,0.01640625,0.0375,0
nightClip4--00411,766,323,785,356,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.605859375,0.3536458333333333,0.01484375,0.034375,0
nightClip4--00412,272,306,291,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.219921875,0.3421875,0.01484375,0.046875,0
nightClip4--00412,623,256,646,298,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.495703125,0.28854166666666664,0.01796875,0.04375,0
nightClip4--00412,763,316,790,361,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.606640625,0.35260416666666666,0.02109375,0.046875,0
nightClip4--00413,268,309,284,351,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.215625,0.34375,0.0125,0.04375,0
nightClip4--00413,621,257,644,296,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.494140625,0.28802083333333334,0.01796875,0.040625,0
nightClip4--00413,766,325,785,358,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.605859375,0.35572916666666665,0.01484375,0.034375,0
nightClip4--00414,263,307,281,352,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.2125,0.34322916666666664,0.0140625,0.046875,0
nightClip4--00414,622,259,643,295,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.494140625,0.28854166666666664,0.01640625,0.0375,0
nightClip4--00414,766,324,785,360,1280,960,jpg,data/raw/lisa/nightTrain/nightTrain/nightClip4/frames/,0.605859375,0.35625,0.01484375,0.0375,0
