model,dataset,img_id,confidence,IoU
YoloV8,nightSequence1,1530,0.8189605474472046,0.7786148454931243
YoloV8,daySequence1,1350,0.5955452919006348,0.7786090216119579
YoloV8,nightSequence2,194,0.717703640460968,0.778597285560622
YoloV8,nightSequence1,1112,0.8224656581878662,0.778595953736176
YoloV8,nightSequence2,1205,0.7876842617988586,0.7785691755380875
YoloV8,nightSequence1,2664,0.7601799964904785,0.7785641891812766
YoloV8,nightSequence2,3189,0.7460524439811707,0.7785584924906032
YoloV8,nightSequence1,4323,0.4807586669921875,0.7785426899019458
YoloV8,nightSequence1,2987,0.4616970717906952,0.7785387836910589
YoloV8,nightSequence1,3254,0.7127580642700195,0.7785363267994001
YoloV8,nightSequence1,1369,0.7970381379127502,0.7785276746989268
YoloV8,nightSequence2,3051,0.6059094667434692,0.7785240342081498
YoloV8,nightSequence1,1474,0.8207057118415833,0.778516668431253
YoloV8,nightSequence1,1551,0.8209782242774963,0.7785083128839988
YoloV8,nightSequence1,1163,0.4898108243942261,0.7785062287933027
YoloV8,nightSequence2,259,0.7834285497665405,0.77848934673608
YoloV8,daySequence2,6086,0.7917306423187256,0.7784742196401003
YoloV8,daySequence2,5616,0.7948909401893616,0.778456524075918
YoloV8,nightSequence1,4377,0.7815746665000916,0.7784561825816857
YoloV8,nightSequence2,6438,0.4944722652435303,0.7784450614151683
YoloV8,daySequence2,4600,0.5645859837532043,0.7784175853100714
YoloV8,nightSequence1,4807,0.8584234118461609,0.778414829066545
YoloV8,nightSequence2,1197,0.7729260325431824,0.7784030222230337
YoloV8,nightSequence2,1281,0.7105676531791687,0.7783999238412513
YoloV8,nightSequence2,2127,0.8733590841293335,0.7783640001977878
YoloV8,nightSequence1,1473,0.8211151957511902,0.7783281437562349
YoloV8,nightSequence1,1325,0.8225977420806885,0.7783053470437953
YoloV8,nightSequence1,1268,0.8110031485557556,0.7782879822036375
YoloV8,nightSequence1,1605,0.8294968008995056,0.7782723604515129
YoloV8,daySequence2,1485,0.6740460991859436,0.7782448995000668
YoloV8,nightSequence1,2899,0.7084834575653076,0.7782339591939401
YoloV8,daySequence1,3930,0.6088874340057373,0.7782112039605708
YoloV8,daySequence2,3786,0.6757020950317383,0.7782075210754489
YoloV8,nightSequence1,1223,0.8198441863059998,0.7782042347930529
YoloV8,nightSequence1,1575,0.8115178346633911,0.778192116385804
YoloV8,nightSequence1,1379,0.8082613945007324,0.7781761614847407
YoloV8,daySequence1,2755,0.5565665364265442,0.7781720951351375
YoloV8,nightSequence1,1116,0.832311749458313,0.7781676546512399
YoloV8,nightSequence1,1634,0.7500520944595337,0.7781571821466723
YoloV8,daySequence1,2743,0.3188023865222931,0.7781492630783043
YoloV8,nightSequence2,5484,0.3976650834083557,0.7781481875671178
YoloV8,nightSequence2,448,0.7800881862640381,0.778143349561924
YoloV8,daySequence2,5153,0.543851912021637,0.7781371195787166
YoloV8,daySequence2,1049,0.5256537199020386,0.7780925006343914
YoloV8,nightSequence1,1120,0.8244724273681641,0.778090162639145
YoloV8,nightSequence1,1568,0.7800474166870117,0.7780878827315966
YoloV8,nightSequence2,4238,0.7802223563194275,0.7780872033908849
YoloV8,nightSequence1,1119,0.8202142715454102,0.778069535702681
YoloV8,nightSequence2,3583,0.743206799030304,0.7780636370727559
YoloV8,nightSequence2,3164,0.8483592867851257,0.7780619563337889
YoloV8,nightSequence1,2012,0.7333419919013977,0.7780466625988472
YoloV8,nightSequence1,3490,0.8756815195083618,0.7780362753990318
YoloV8,nightSequence2,1595,0.5796712636947632,0.7780198323458911
YoloV8,daySequence2,4981,0.4111812710762024,0.7780184850096854
YoloV8,nightSequence1,1372,0.7982428669929504,0.7779949084145645
YoloV8,nightSequence1,1086,0.8315788507461548,0.777983756487539
YoloV8,nightSequence1,1100,0.8190405368804932,0.7779693153570655
YoloV8,nightSequence2,191,0.7495108842849731,0.7779510896270062
YoloV8,nightSequence1,1148,0.8183634281158447,0.777943324610293
YoloV8,nightSequence2,298,0.8099332451820374,0.7779394809514383
YoloV8,nightSequence1,1071,0.8233794569969177,0.7779139542336496
YoloV8,daySequence2,4865,0.5655502080917358,0.7779010348849781
YoloV8,daySequence2,3815,0.6220179200172424,0.7778919120681335
YoloV8,daySequence2,3509,0.7237715721130371,0.777877226443397
YoloV8,nightSequence1,1059,0.831985592842102,0.7778755929400654
YoloV8,nightSequence1,851,0.8376029133796692,0.7778631336986975
YoloV8,nightSequence1,1355,0.7809774875640869,0.7778039292654811
YoloV8,daySequence2,5566,0.7759208679199219,0.7777874873100163
YoloV8,daySequence2,289,0.6893652677536011,0.7777841513355537
YoloV8,daySequence2,4881,0.7545616030693054,0.7777775525756673
YoloV8,nightSequence1,1098,0.82631516456604,0.777775192198641
YoloV8,nightSequence1,1178,0.8003976345062256,0.7777687252202221
YoloV8,nightSequence2,3701,0.797253429889679,0.7777631627994509
YoloV8,nightSequence1,1556,0.8170526027679443,0.7777591987002328
YoloV8,nightSequence1,1898,0.3513311743736267,0.7777232097944702
YoloV8,nightSequence1,2074,0.8273041844367981,0.7777226423115788
YoloV8,nightSequence1,1194,0.8283218145370483,0.7777199502118078
YoloV8,daySequence2,6435,0.6597663164138794,0.7777171805823947
YoloV8,nightSequence1,1140,0.8295226097106934,0.7777040030881947
YoloV8,nightSequence1,1280,0.7976033091545105,0.7776958455181671
YoloV8,daySequence2,5116,0.4240054190158844,0.777683068565566
YoloV8,daySequence1,140,0.6626724004745483,0.7776745892410353
YoloV8,nightSequence2,3623,0.3125762045383453,0.7776684308782895
YoloV8,daySequence2,2730,0.686478316783905,0.7776643815015876
YoloV8,nightSequence2,1217,0.3182255327701568,0.777659662343837
YoloV8,nightSequence2,954,0.8700131773948669,0.777644079504784
YoloV8,nightSequence2,4721,0.3021167516708374,0.7776094933789103
YoloV8,nightSequence2,4837,0.8607355952262878,0.7776053196574827
YoloV8,nightSequence1,3106,0.6062949895858765,0.7775958189831864
YoloV8,nightSequence1,986,0.8234775066375732,0.7775886836965729
YoloV8,nightSequence1,3215,0.681912899017334,0.7775819684887618
YoloV8,nightSequence1,852,0.8381741046905518,0.7775728414261248
YoloV8,nightSequence1,3606,0.8444461226463318,0.7775632607168879
YoloV8,daySequence1,3870,0.4857610762119293,0.7775566762934035
YoloV8,daySequence1,1989,0.6131881475448608,0.7775131762981832
YoloV8,nightSequence2,113,0.2584085762500763,0.7775114814343024
YoloV8,nightSequence1,1438,0.8167954683303833,0.7775070840116738
YoloV8,nightSequence1,1583,0.8206068277359009,0.7774972547802529
YoloV8,nightSequence1,1138,0.8243868947029114,0.7774838623819185
YoloV8,nightSequence1,1201,0.8137305378913879,0.7774709718552192
YoloV8,nightSequence1,1049,0.8320669531822205,0.77746036979168
YoloV8,nightSequence1,1576,0.8125134110450745,0.7774067981896288
YoloV8,nightSequence1,3186,0.715982973575592,0.7774047751899221
YoloV8,nightSequence1,4390,0.8170189261436462,0.777403110562009
YoloV8,nightSequence1,4809,0.8644984364509583,0.7773726071562407
YoloV8,nightSequence1,1204,0.8308318257331848,0.7773700602017112
YoloV8,daySequence1,251,0.5938047170639038,0.7773567368383305
YoloV8,nightSequence1,4326,0.3571310341358185,0.7773394500703639
YoloV8,nightSequence1,1195,0.8250744938850403,0.7773314909311683
YoloV8,nightSequence1,1061,0.818901777267456,0.7773254304107617
YoloV8,nightSequence1,1494,0.8182864785194397,0.7773190874351907
YoloV8,daySequence2,5265,0.7868965864181519,0.777291717291366
YoloV8,daySequence2,3867,0.6739704012870789,0.7772894538271322
YoloV8,nightSequence2,4316,0.8444547057151794,0.7772873550568592
YoloV8,daySequence2,1527,0.7441170811653137,0.777258644607151
YoloV8,nightSequence1,1587,0.8197751045227051,0.7772559285077375
YoloV8,nightSequence2,5380,0.5403246879577637,0.7772494003157394
YoloV8,nightSequence2,5969,0.3416363298892975,0.7772376707525919
YoloV8,daySequence2,5505,0.762977659702301,0.7772341134194943
YoloV8,nightSequence2,1239,0.626369297504425,0.7771844617326539
YoloV8,daySequence1,1987,0.642510712146759,0.77717478437339
YoloV8,nightSequence1,1154,0.8237411975860596,0.7771716742781336
YoloV8,nightSequence1,2769,0.8637542724609375,0.7771534354694266
YoloV8,nightSequence1,1545,0.8274954557418823,0.7771056106712613
YoloV8,nightSequence2,386,0.7615137100219727,0.7771038681177715
YoloV8,nightSequence1,1387,0.7519997954368591,0.7770722703842693
YoloV8,daySequence2,284,0.4167167842388153,0.7770696073730538
YoloV8,nightSequence2,4226,0.6791723966598511,0.7770541499171181
YoloV8,nightSequence1,1559,0.7989391088485718,0.777033648406523
YoloV8,daySequence1,271,0.6230987906455994,0.7770328412453275
YoloV8,nightSequence2,4393,0.7424772381782532,0.7770090651043963
YoloV8,nightSequence1,1265,0.8209763765335083,0.7770087265102137
YoloV8,nightSequence2,5991,0.8028994202613831,0.7770025065314082
YoloV8,nightSequence1,1062,0.819236159324646,0.7769807980206318
YoloV8,nightSequence1,3110,0.6601723432540894,0.7769785044169233
YoloV8,daySequence1,3379,0.5891790986061096,0.7769749011738042
YoloV8,daySequence2,5575,0.7736369371414185,0.776972552140554
YoloV8,nightSequence1,1506,0.8216787576675415,0.7769633363818392
YoloV8,nightSequence1,1095,0.8184541463851929,0.7769525934490159
YoloV8,nightSequence1,3455,0.64118891954422,0.776945072335391
YoloV8,daySequence1,3406,0.5046848058700562,0.7769336408500995
YoloV8,daySequence2,2705,0.7134518623352051,0.7769310942468084
YoloV8,nightSequence2,4162,0.6619758009910583,0.7769095059691148
YoloV8,daySequence2,6683,0.7980305552482605,0.7769081719792699
YoloV8,nightSequence1,2063,0.8331398963928223,0.7768865716106353
YoloV8,nightSequence1,1115,0.8303361535072327,0.7768843169230925
YoloV8,nightSequence1,1260,0.8244431018829346,0.776820003609026
YoloV8,daySequence1,245,0.5452558994293213,0.7768082823975361
YoloV8,nightSequence1,4727,0.8115573525428772,0.7767971674498348
YoloV8,nightSequence1,1351,0.7924490571022034,0.7767943827683961
YoloV8,nightSequence1,1070,0.8348885774612427,0.7767916659614356
YoloV8,nightSequence2,1479,0.6376156210899353,0.7767702937126059
YoloV8,nightSequence2,4270,0.7425544857978821,0.7767646730773838
YoloV8,nightSequence2,4611,0.6127585172653198,0.7767620852765907
YoloV8,daySequence1,3932,0.6477527618408203,0.7767581813533975
YoloV8,nightSequence1,4357,0.303372710943222,0.776739384738683
YoloV8,daySequence2,2672,0.3863480389118194,0.7767320849271243
YoloV8,nightSequence1,1096,0.8300882577896118,0.7767058726745047
YoloV8,nightSequence2,4520,0.7807039618492126,0.7767022324672695
YoloV8,daySequence2,2719,0.660491943359375,0.776698638541523
YoloV8,nightSequence1,1539,0.8230230212211609,0.7766986276169996
YoloV8,daySequence2,2683,0.6353499293327332,0.776691530970615
YoloV8,nightSequence1,1167,0.4124951064586639,0.7766801978942419
YoloV8,daySequence1,211,0.5813971161842346,0.7766611193065313
YoloV8,daySequence1,2714,0.5460434556007385,0.7766402748621314
YoloV8,nightSequence1,1319,0.8189239501953125,0.776632502330675
YoloV8,nightSequence1,1132,0.8273539543151855,0.7766059873518224
YoloV8,daySequence2,1494,0.621698260307312,0.7765959568983978
YoloV8,nightSequence1,1196,0.8265103101730347,0.7765959343433381
YoloV8,nightSequence1,1158,0.8279958963394165,0.7765892076197
YoloV8,daySequence1,247,0.5385755896568298,0.7765812501281625
YoloV8,nightSequence1,3971,0.6972715258598328,0.7765751381156875
YoloV8,nightSequence2,3730,0.787346601486206,0.7765699831862228
YoloV8,nightSequence1,988,0.8136855959892273,0.7765633138767799
YoloV8,nightSequence1,3623,0.8462904095649719,0.7765525416894333
YoloV8,nightSequence1,1560,0.7919085621833801,0.7765422852642249
YoloV8,nightSequence1,1348,0.7971383929252625,0.776525529781832
YoloV8,nightSequence1,1121,0.2774364650249481,0.776515356663525
YoloV8,nightSequence1,1117,0.8234508037567139,0.7765151453834872
YoloV8,nightSequence1,4308,0.7449474930763245,0.7765103357464606
YoloV8,nightSequence2,4536,0.717573881149292,0.7765101922522897
YoloV8,nightSequence1,2730,0.8402004837989807,0.7764950777151969
YoloV8,nightSequence1,1101,0.827599823474884,0.7764872500075346
YoloV8,nightSequence2,1294,0.7967604398727417,0.7764715588745339
YoloV8,nightSequence1,3205,0.7387007474899292,0.7764626143501601
YoloV8,daySequence1,1329,0.6219616532325745,0.7764611465590203
YoloV8,nightSequence1,1557,0.8108461499214172,0.7764583923575998
YoloV8,nightSequence1,1430,0.8032047152519226,0.7764560716588474
YoloV8,nightSequence1,1121,0.8303306698799133,0.7764524443976768
YoloV8,daySequence1,1973,0.7271976470947266,0.7764409939708609
YoloV8,daySequence1,3354,0.4341464042663574,0.7764252134790928
YoloV8,nightSequence1,1586,0.8199716806411743,0.7764182778494022
YoloV8,nightSequence1,3538,0.5385860204696655,0.7764126079237644
YoloV8,nightSequence2,5445,0.7882524728775024,0.7764107946144805
YoloV8,nightSequence1,4368,0.8108324408531189,0.7764063201948095
YoloV8,daySequence1,2456,0.2919104099273681,0.7763890167973461
YoloV8,nightSequence1,4329,0.5885496735572815,0.7763579807102127
YoloV8,nightSequence1,2914,0.7243707776069641,0.7763502444599909
YoloV8,nightSequence1,2075,0.8467594385147095,0.7763401405448476
YoloV8,nightSequence1,1877,0.5410486459732056,0.7763236834246221
YoloV8,nightSequence1,4359,0.768354594707489,0.7763232884855809
YoloV8,nightSequence2,5245,0.6027632355690002,0.7763071165254583
YoloV8,nightSequence1,1584,0.8266298174858093,0.776301956330344
YoloV8,daySequence2,2676,0.4668465554714203,0.776290269785408
YoloV8,nightSequence1,3409,0.7641288042068481,0.7762872524384977
YoloV8,nightSequence1,1248,0.8072510361671448,0.7762763308691574
YoloV8,nightSequence1,4363,0.7568042278289795,0.7762601030281562
YoloV8,nightSequence1,996,0.8313267230987549,0.7762550507341042
YoloV8,daySequence1,3897,0.3820101618766784,0.7762429809570283
YoloV8,nightSequence1,3654,0.8447844982147217,0.7762407594919236
YoloV8,nightSequence1,1332,0.808369517326355,0.7762299462626472
YoloV8,daySequence2,3479,0.7398179769515991,0.7762186664227413
YoloV8,daySequence2,5868,0.8007466793060303,0.7762179146578242
YoloV8,nightSequence1,1001,0.8246866464614868,0.7762023074481741
YoloV8,nightSequence1,1160,0.8196285963058472,0.7761682816129457
YoloV8,nightSequence2,5372,0.3607250154018402,0.7761481388550896
YoloV8,nightSequence2,116,0.2869137227535248,0.776133684273021
YoloV8,daySequence1,1363,0.6471657752990723,0.7761221552491171
YoloV8,nightSequence1,1528,0.8262938857078552,0.77610690180068
YoloV8,nightSequence2,4826,0.8571538329124451,0.7761037782700285
YoloV8,nightSequence2,88,0.7255789041519165,0.7760955111847928
YoloV8,nightSequence1,1144,0.8216359615325928,0.7760937425025183
YoloV8,nightSequence2,6485,0.7542533874511719,0.7760855985292406
YoloV8,nightSequence2,4435,0.7739616632461548,0.7760778868437809
YoloV8,nightSequence1,2817,0.785379946231842,0.776039938536737
YoloV8,nightSequence1,4408,0.8209413886070251,0.776029520626581
YoloV8,nightSequence1,3693,0.8460294008255005,0.7760180909249698
YoloV8,nightSequence1,1179,0.8126014471054077,0.7760167835745201
YoloV8,nightSequence2,5536,0.8354096412658691,0.7760073353305984
YoloV8,nightSequence2,6173,0.8668810725212097,0.7759926114702015
YoloV8,nightSequence1,4739,0.8671302199363708,0.7759754215556373
YoloV8,nightSequence1,1188,0.3245826661586761,0.7759633467655513
YoloV8,daySequence2,3925,0.4148975610733032,0.7759629856851156
YoloV8,nightSequence1,1184,0.8275810480117798,0.7759533415980605
YoloV8,nightSequence1,1267,0.8021950125694275,0.7759330279252457
YoloV8,nightSequence2,1324,0.3877125084400177,0.7759289129803251
YoloV8,nightSequence1,1399,0.7265005707740784,0.7759084243571426
YoloV8,nightSequence1,1090,0.8256955146789551,0.7759016225131108
YoloV8,daySequence2,2662,0.507056713104248,0.7759003882229958
YoloV8,nightSequence1,1326,0.8174896836280823,0.7758973630996477
YoloV8,nightSequence1,901,0.8420147895812988,0.7758796927198819
YoloV8,daySequence2,3484,0.7082265615463257,0.7758718678596955
YoloV8,nightSequence1,1130,0.3196703493595123,0.7758467894855194
YoloV8,nightSequence1,1312,0.8167989253997803,0.7758143574278976
YoloV8,nightSequence2,103,0.4587365388870239,0.7757935611028695
YoloV8,daySequence2,6441,0.7655898928642273,0.7757857168119341
YoloV8,nightSequence1,854,0.8024798035621643,0.7757654420681789
YoloV8,nightSequence1,563,0.3803187906742096,0.7757577052944795
YoloV8,daySequence2,2770,0.5864666700363159,0.7757521474388974
YoloV8,nightSequence1,1156,0.8230627775192261,0.7757355594729146
YoloV8,nightSequence2,3159,0.8100661635398865,0.775721858853067
YoloV8,daySequence2,245,0.6047874093055725,0.7757181631801536
YoloV8,nightSequence1,1235,0.8136682510375977,0.7757179973190275
YoloV8,nightSequence1,3465,0.660528302192688,0.7757073550563315
YoloV8,daySequence1,3426,0.568873405456543,0.7756906190087349
YoloV8,nightSequence1,1536,0.8206527829170227,0.7756835516340378
YoloV8,nightSequence1,1505,0.8254914879798889,0.7756753279636529
YoloV8,nightSequence1,1581,0.8177042007446289,0.775665259140593
YoloV8,daySequence2,5537,0.7596014142036438,0.7756308505932398
YoloV8,nightSequence1,1328,0.81632000207901,0.7756302406197504
YoloV8,nightSequence1,488,0.7808451652526855,0.7756275828314433
YoloV8,nightSequence1,1482,0.8184252977371216,0.7756197272875939
YoloV8,nightSequence1,3093,0.6235674023628235,0.7756132819886807
YoloV8,nightSequence1,1099,0.8298799991607666,0.7755996242212804
YoloV8,nightSequence1,2643,0.8531097769737244,0.7755928551288055
YoloV8,nightSequence1,1357,0.7894952893257141,0.7755911631460407
YoloV8,daySequence1,1952,0.606487512588501,0.7755884990096112
YoloV8,daySequence2,6224,0.7652605175971985,0.7755855807050336
YoloV8,nightSequence1,2785,0.8847605586051941,0.7755845623361427
YoloV8,nightSequence1,3951,0.610849916934967,0.7755818624204375
YoloV8,daySequence1,2789,0.6103097200393677,0.7755804405734361
YoloV8,nightSequence1,1029,0.8294408321380615,0.7755761292883865
YoloV8,daySequence1,2063,0.2616985440254211,0.7755671750390914
YoloV8,nightSequence1,1277,0.806126594543457,0.7755652308172196
YoloV8,nightSequence1,1811,0.3926306068897247,0.7755291579961714
YoloV8,nightSequence1,829,0.8418169021606445,0.7755266834743446
YoloV8,daySequence1,2759,0.5709547400474548,0.7755079701788125
YoloV8,nightSequence2,2909,0.5693677663803101,0.7754941800689822
YoloV8,nightSequence1,1175,0.8188860416412354,0.7754717601584291
YoloV8,daySequence1,1374,0.5859482288360596,0.775447133235217
YoloV8,nightSequence1,1394,0.7385507225990295,0.7754307920219478
YoloV8,nightSequence1,1264,0.8168647289276123,0.7754070971189786
YoloV8,nightSequence1,1163,0.8077847361564636,0.7754028195613705
YoloV8,nightSequence1,1004,0.8223890066146851,0.775318056127082
YoloV8,nightSequence2,1592,0.8569217920303345,0.7753107474491914
YoloV8,nightSequence1,3486,0.843465268611908,0.7753020260069092
YoloV8,nightSequence2,4252,0.7426078915596008,0.7752987080150187
YoloV8,nightSequence1,1543,0.8176286220550537,0.7752943708244225
YoloV8,daySequence1,2736,0.6046663522720337,0.7752856419468012
YoloV8,nightSequence1,2654,0.8273392915725708,0.7752830083685701
YoloV8,daySequence1,270,0.6909927725791931,0.775268436904844
YoloV8,nightSequence1,3127,0.7123205661773682,0.7752676572805888
YoloV8,nightSequence1,1164,0.8293774724006653,0.7752610264840571
YoloV8,nightSequence1,831,0.8168889880180359,0.7752534317551144
YoloV8,daySequence2,4325,0.3593873083591461,0.7752422342492604
YoloV8,daySequence2,6385,0.8057413101196289,0.775234776225463
YoloV8,nightSequence1,2788,0.7349866032600403,0.7752322894400251
YoloV8,daySequence2,6650,0.71710205078125,0.7752272913331834
YoloV8,daySequence2,2707,0.606794536113739,0.7752203287811678
YoloV8,nightSequence1,3468,0.7534632682800293,0.7752099695958623
YoloV8,daySequence2,2729,0.6752474308013916,0.7752050322912576
YoloV8,nightSequence1,2627,0.8242399096488953,0.7751974995647176
YoloV8,nightSequence1,1249,0.808447003364563,0.7751899874643439
YoloV8,nightSequence1,1541,0.8181116580963135,0.7751871949818832
YoloV8,nightSequence1,1285,0.7934888005256653,0.7751807468343641
YoloV8,nightSequence2,3653,0.8161517977714539,0.7751603013022917
YoloV8,nightSequence1,1097,0.8231099843978882,0.7751591566772772
YoloV8,nightSequence1,3194,0.6309927105903625,0.7751550945876372
YoloV8,nightSequence2,322,0.8565211296081543,0.7751448938361091
YoloV8,daySequence2,6094,0.7922763228416443,0.77513006715863
YoloV8,nightSequence1,1544,0.8235775232315063,0.775113558766118
YoloV8,nightSequence2,3144,0.573991060256958,0.775102628859532
YoloV8,nightSequence1,73,0.3204780220985412,0.7750931729872996
YoloV8,nightSequence1,4404,0.8192188739776611,0.7750843456959773
YoloV8,nightSequence2,5439,0.7976474165916443,0.7750652990095372
YoloV8,daySequence2,5161,0.5507804751396179,0.7750646047360057
YoloV8,nightSequence2,4507,0.7119530439376831,0.7750622738610198
YoloV8,nightSequence1,1120,0.3387460708618164,0.7750547920811398
YoloV8,daySequence2,3823,0.6077411770820618,0.7750543373802888
YoloV8,nightSequence1,1294,0.6773377060890198,0.7750338784164927
YoloV8,nightSequence1,2773,0.8752660155296326,0.7750333287071398
YoloV8,nightSequence2,338,0.8818516135215759,0.7750330047437058
YoloV8,nightSequence1,1155,0.8164488077163696,0.7750160346750055
YoloV8,nightSequence1,3082,0.7439862489700317,0.7750148985790424
YoloV8,daySequence2,5672,0.781600296497345,0.7750146565614037
YoloV8,nightSequence1,1533,0.8236390352249146,0.7750118496592269
YoloV8,nightSequence1,4398,0.779699981212616,0.7750106548854008
YoloV8,nightSequence1,2997,0.5386874675750732,0.7749986647000682
YoloV8,daySequence1,1320,0.6101420521736145,0.7749614955497584
YoloV8,nightSequence1,1523,0.8242039680480957,0.7749428163241313
YoloV8,nightSequence1,3375,0.8358467221260071,0.7749094641557556
YoloV8,nightSequence2,3021,0.262340098619461,0.7748948125676317
YoloV8,nightSequence2,3644,0.7478836178779602,0.7748947761030319
YoloV8,nightSequence1,3202,0.6989219784736633,0.7748886461275857
YoloV8,nightSequence1,1555,0.8154287338256836,0.7748845187794708
YoloV8,daySequence2,6248,0.742374837398529,0.7748765311130276
YoloV8,daySequence2,5913,0.7944380640983582,0.7748305900655265
YoloV8,nightSequence1,3631,0.8377656936645508,0.7748113495974974
YoloV8,nightSequence2,94,0.3012503981590271,0.7748027780779136
YoloV8,nightSequence1,3476,0.7593162059783936,0.7748005646451667
YoloV8,daySequence2,270,0.7202497124671936,0.7747991035631795
YoloV8,daySequence2,4868,0.7313922643661499,0.7747990533939617
YoloV8,daySequence2,2742,0.6083375215530396,0.7747963652844588
YoloV8,nightSequence1,1316,0.8214419484138489,0.7747812481282691
YoloV8,daySequence1,2118,0.331267386674881,0.7747549078806606
YoloV8,daySequence1,2044,0.3770867884159088,0.7747530835015412
YoloV8,daySequence1,31,0.4040800034999847,0.7747420068812358
YoloV8,nightSequence2,4249,0.7263901829719543,0.7747278008674529
YoloV8,nightSequence2,3646,0.7401735782623291,0.77472705755975
YoloV8,nightSequence2,5479,0.7049434781074524,0.7747233798198242
YoloV8,daySequence2,6646,0.5043609738349915,0.7747125073760842
YoloV8,nightSequence1,1492,0.8208929896354675,0.7746847323198234
YoloV8,nightSequence1,1003,0.8238013982772827,0.7746692089712675
YoloV8,nightSequence1,995,0.8165713548660278,0.7746630304895497
YoloV8,nightSequence1,1550,0.8186084032058716,0.7746578518972248
YoloV8,nightSequence1,2865,0.5963268280029297,0.7746488832868472
YoloV8,nightSequence1,1366,0.8010959625244141,0.7746428798324192
YoloV8,nightSequence1,1174,0.7989438772201538,0.774637983500595
YoloV8,nightSequence2,4309,0.8263872861862183,0.7746264318621359
YoloV8,nightSequence1,2778,0.6001170873641968,0.7746245829053232
YoloV8,nightSequence1,3609,0.8543018102645874,0.774618092021246
YoloV8,nightSequence1,2055,0.5259295105934143,0.7746171808365659
YoloV8,nightSequence1,1088,0.8278674483299255,0.7745820031327686
YoloV8,nightSequence2,391,0.8484209179878235,0.7745683413392247
YoloV8,nightSequence1,1047,0.8238480091094971,0.7745298012770331
YoloV8,nightSequence1,1553,0.8221936225891113,0.7745082953946534
YoloV8,nightSequence1,1478,0.8246719837188721,0.7745009178089715
YoloV8,nightSequence2,2072,0.5932672619819641,0.7744960235302405
YoloV8,daySequence1,2734,0.5194277763366699,0.7744929110207872
YoloV8,nightSequence1,1102,0.8276645541191101,0.7744919682684664
YoloV8,nightSequence1,3220,0.7233166098594666,0.774479397156759
YoloV8,nightSequence1,1231,0.8116021752357483,0.7744715739268143
YoloV8,nightSequence1,992,0.8266921639442444,0.7744641787971596
YoloV8,daySequence2,2733,0.7367506623268127,0.7744628211468589
YoloV8,daySequence1,3382,0.5791519284248352,0.7744483645407007
YoloV8,nightSequence2,4198,0.5402386784553528,0.774433400661804
YoloV8,nightSequence2,5454,0.7345225214958191,0.774433254533334
YoloV8,nightSequence1,1480,0.8225589990615845,0.7744314882838036
YoloV8,nightSequence1,3675,0.8605273365974426,0.7744253398684464
YoloV8,nightSequence1,4370,0.798458993434906,0.7744208116961427
YoloV8,nightSequence2,5346,0.3320804238319397,0.7744153262234815
YoloV8,nightSequence1,1472,0.8190348148345947,0.7744137037200808
YoloV8,nightSequence1,3364,0.8220065236091614,0.7744030133674087
YoloV8,nightSequence1,1067,0.8201532959938049,0.7743926378917446
YoloV8,nightSequence1,1512,0.8214821815490723,0.7743880747303921
YoloV8,nightSequence1,1246,0.8115084171295166,0.7743609472519055
YoloV8,nightSequence1,1522,0.8174088597297668,0.7743414500666607
YoloV8,nightSequence2,412,0.7836624979972839,0.7743305646663654
YoloV8,nightSequence1,1279,0.8150063753128052,0.7743206563454077
YoloV8,nightSequence1,303,0.3162364363670349,0.7743075235944239
YoloV8,daySequence1,1346,0.5800063014030457,0.7742639839373263
YoloV8,nightSequence1,220,0.3627200722694397,0.7742628874227889
YoloV8,nightSequence1,1137,0.817953884601593,0.7742064033437115
YoloV8,daySequence2,1056,0.5230690836906433,0.7741837054628733
YoloV8,nightSequence1,2054,0.8044126629829407,0.7741714427677469
YoloV8,nightSequence1,1133,0.8134953379631042,0.7741677272009154
YoloV8,daySequence1,3971,0.7149688601493835,0.7741425618816788
YoloV8,nightSequence1,1069,0.8242707848548889,0.7741390846818778
YoloV8,nightSequence1,1111,0.822786808013916,0.7741386494459888
YoloV8,nightSequence2,1132,0.703965425491333,0.7741377539932665
YoloV8,nightSequence2,583,0.8192368149757385,0.7741345914409452
YoloV8,nightSequence1,1150,0.8310438394546509,0.7741287214542161
YoloV8,daySequence1,2050,0.2774238586425781,0.7741217102953933
YoloV8,nightSequence1,2733,0.8511992692947388,0.7741205057832886
YoloV8,nightSequence2,5473,0.7810975313186646,0.774112793800633
YoloV8,nightSequence1,1962,0.3095985651016235,0.774108135357955
YoloV8,nightSequence1,1149,0.8247559666633606,0.7741077942531412
YoloV8,nightSequence1,1051,0.8274604678153992,0.7740904085749187
YoloV8,nightSequence1,1066,0.8281837105751038,0.7740873192680493
YoloV8,nightSequence2,802,0.6487782597541809,0.7740575411954883
YoloV8,daySequence2,5642,0.7845138311386108,0.774053909160472
YoloV8,daySequence2,4643,0.7206212282180786,0.774042385547384
YoloV8,nightSequence2,4120,0.6348665356636047,0.7740377695079012
YoloV8,daySequence2,1527,0.4906618297100067,0.7740155182061342
YoloV8,nightSequence1,1547,0.8127440214157104,0.7740136240173928
YoloV8,nightSequence2,4493,0.7674387097358704,0.7740104449261231
YoloV8,daySequence1,1359,0.6838832497596741,0.7739856357200502
YoloV8,nightSequence1,1317,0.8193585872650146,0.7739545461044792
